Unique.ID,GBS,GH.Pos,Tube.No,Pod.Produced,Medic.spp,Range,Site.ID,Origin,Community,changed from MSU shipment name,MSU.Genotype,Generation.Received,WSU.Genotype,Planted,Flowered,flowertime,flowertime140,Lat,Long,Lat.Group,growthstage_13days,growthstage_26days,growthstagedifference,leafcount_13days,leafcount_26days,leafdifference,Seedling.Notes 4.22.16,NonPoly,Status
W0321,yes,12,735,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN16-01,F0,MP-SAN16-01-F0,4/9/16,7/20/16,102,102,43.45713,4.353194,5,4,8,4,0,6,6,,no,1
W0327,yes,13,748,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN30-02,F0,MP-SAN30-02-F0,4/9/16,7/22/16,104,104,43.45713,4.353194,5,5,8,3,1,6,5,,no,1
W0337,no,14,756,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN36-02,F0,MP-SAN36-02-F0,4/9/16,7/25/16,107,107,43.45713,4.353194,5,5,7,2,1,3,2,,no,1
W0367,no,14,734,Field,Mpol,Native,SAN,"Santona, Spain",,SAN13,SAN13-01,F0,MP-SAN13-01-F0,4/9/16,7/25/16,107,107,43.45713,4.353194,5,5,8,3,1,5,4,,no,1
W0400,no,15,752,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN34-02,F0,MP-SAN34-02-F0,4/9/16,NA,NA,140,43.45713,4.353194,5,5,8,3,1,6,5,,no,0
W0406,no,15,728,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN09-02,F0,MP-SAN09-02-F0,4/9/16,NA,NA,140,43.45713,4.353194,5,5,8,3,1,6,5,,no,0
W0420,no,16,747,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN30-01,F0,MP-SAN30-01-F0,4/9/16,7/15/16,97,97,43.45713,4.353194,5,4,8,4,0,6,6,,no,1
W0436,no,17,411,MSU,Mpol,Native,SAN,"Santona, Spain",,,SAN35,F1,MP-SAN35-F1,4/9/16,8/1/16,114,114,43.45713,4.353194,5,4,8,4,0,6,6,,no,1
W0459,no,17,729,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN09-03,F0,MP-SAN09-03-F0,4/9/16,8/1/16,114,114,43.45713,4.353194,5,5,7,2,1,4,3,,no,1
W0478,no,18,749,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN31-01,F0,MP-SAN31-01-F0,4/9/16,7/27/16,109,109,43.45713,4.353194,5,4,7,3,0,3,3,,no,1
W0492,yes,19,740,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN19-02,F0,MP-SAN19-02-F0,4/9/16,7/22/16,104,104,43.45713,4.353194,5,4,8,4,0,6,6,,no,1
W0519,no,20,746,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN28-03,F0,MP-SAN28-03-F0,4/9/16,NA,NA,140,43.45713,4.353194,5,4,0,-4,0,0,0,,no,0
W0533,no,21,738,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN18-02,F0,MP-SAN18-02-F0,4/9/16,7/15/16,97,97,43.45713,4.353194,5,5,7,2,1,3,2,,no,1
W0582,yes,22,736,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN16-02,F0,MP-SAN16-02-F0,4/9/16,7/11/16,93,93,43.45713,4.353194,5,4,7,3,0,4,4,,no,1
W0596,no,22,758,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN40-01,F0,MP-SAN40-01-F0,4/9/16,NA,NA,140,43.45713,4.353194,5,5,8,3,1,6,5,,no,0
W0611,no,23,625,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN27-01,F0,MP-SAN27-01-F0,4/9/16,6/27/16,79,79,43.45713,4.353194,5,5,7,2,1,4,3,,no,1
W0637,yes,24,759,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN40-02,F0,MP-SAN40-02-F0,4/9/16,NA,NA,140,43.45713,4.353194,5,5,8,3,1,6,5,,no,0
W0640,no,24,64,MSU,Mpol,Native,SAN,"Santona, Spain",,,SAN17,F1,MP-SAN17-F1,4/9/16,6/24/16,76,76,43.45713,4.353194,5,0,0,0,0,0,0,,no,1
W0666,no,25,753,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN35-01,F0,MP-SAN35-01-F0,4/9/16,7/27/16,109,109,43.45713,4.353194,5,5,7,2,1,4,3,,no,1
W0684,yes,25,730,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN11-01,F0,MP-SAN11-01-F0,4/9/16,7/27/16,109,109,43.45713,4.353194,5,5,8,3,1,6,5,,no,1
W0714,yes,26,726,Field,Mpol,Native,SAN,"Santona, Spain",,SAN04,SAN04-01,F0,MP-SAN04-01-F0,4/9/16,7/18/16,100,100,43.45713,4.353194,5,4,9,5,0,7,7,,no,1
W0734,no,26,65,MSU,Mpol,Native,SAN,"Santona, Spain",,,SAN32,F1,MP-SAN32-F1,4/9/16,8/1/16,114,114,43.45713,4.353194,5,3,7,4,0,4,4,,no,1
W0751,no,27,742,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN20-02,F0,MP-SAN20-02-F0,4/9/16,7/13/16,95,95,43.45713,4.353194,5,5,8,3,1,6,5,,no,1
W0771,no,28,737,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN18-01,F0,MP-SAN18-01-F0,4/9/16,7/27/16,109,109,43.45713,4.353194,5,5,7,2,1,3,2,,no,1
W0811,no,29,403,MSU,Mpol,Native,SAN,"Santona, Spain",,,SAN36,F1,MP-SAN36-F1,4/9/16,7/27/16,109,109,43.45713,4.353194,5,4,7,3,0,3,3,,no,1
W0816,yes,29,732,Field,Mpol,Native,SAN,"Santona, Spain",,,SAN12-01,F0,MP-SAN12-01-F0,4/9/16,7/25/16,107,107,43.45713,4.353194,5,5,8,3,1,6,5,,no,1
W0896,no,30,566,Field,Mlup,Native,SAN,"Santona, Spain",,,ML-SAN06,F0,ML-SAN06-F0,4/9/16,7/29/16,111,111,43.45713,4.353194,,3,1,-2,0,1,1,slightly hairy,yes,1
W0918,no,30,801,Field,Mlup,Native,SAN,"Santona, Spain",,,ML-SAN21,F0,ML-SAN21-F0,4/9/16,7/29/16,111,111,43.45713,4.353194,,3,7,4,0,4,4,slightly hairy,yes,1
W0001,yes,1,878,Field,Mpol,Native,SCA,"San Carlo, Italy",c2,,SCAc2-10,F0,MP-SCAc2-10-F0,4/9/16,6/24/16,76,76,44.086395,12.187785,6,4,8,4,0,5,5,,no,1
W0053,yes,2,886,Field,Mpol,Native,SCA,"San Carlo, Italy",c2,,SCAc2-18,F0,MP-SCAc2-18-F0,4/9/16,6/20/16,72,72,44.086395,12.187785,6,4,7,3,0,3,3,,no,1
W0226,yes,10,870,Field,Mpol,Native,SCA,"San Carlo, Italy",c2,,SCAc2-02,F0,MP-SCAc2-02-F0,4/9/16,6/24/16,76,76,44.086395,12.187785,6,4,8,4,0,5,5,,no,1
W0254,no,11,876,Field,Mpol,Native,SCA,"San Carlo, Italy",c2,,SCAc2-08,F0,MP-SCAc2-08-F0,4/9/16,7/7/16,89,89,44.086395,12.187785,6,4,8,4,0,6,6,"geno confusion during planting (also see w0835), hairy",yes,1
W0295,yes,12,880,Field,Mpol,Native,SCA,"San Carlo, Italy",c2,,SCAc2-12,F0,MP-SCAc2-12-F0,4/9/16,7/5/16,87,87,44.086395,12.187785,6,4,7,3,0,4,4,,no,1
W0334,yes,14,879,Field,Mpol,Native,SCA,"San Carlo, Italy",c2,,SCAc2-11,F0,MP-SCAc2-11-F0,4/9/16,6/17/16,69,69,44.086395,12.187785,6,4,7,3,0,4,4,,no,1
W0380,yes,15,871,Field,Mpol,Native,SCA,"San Carlo, Italy",c2,,SCAc2-03,F0,MP-SCAc2-03-F0,4/9/16,6/22/16,74,74,44.086395,12.187785,6,4,7,3,0,4,4,,no,1
W0434,yes,17,872,Field,Mpol,Native,SCA,"San Carlo, Italy",c2,,SCAc2-04,F0,MP-SCAc2-04-F0,4/9/16,6/27/16,79,79,44.086395,12.187785,6,3,9,6,0,7,7,,no,1
W0555,yes,21,885,Field,Mpol,Native,SCA,"San Carlo, Italy",c2,,SCAc2-17,F0,MP-SCAc2-17-F0,4/9/16,6/27/16,79,79,44.086395,12.187785,6,4,8,4,0,6,6,,no,1
W0583,yes,22,881,Field,Mpol,Native,SCA,"San Carlo, Italy",c2,,SCAc2-13,F0,MP-SCAc2-13-F0,4/9/16,6/29/16,81,81,44.086395,12.187785,6,4,7,3,0,3,3,,no,1
W0630,yes,24,882,Field,Mpol,Native,SCA,"San Carlo, Italy",c2,,SCAc2-14,F0,MP-SCAc2-14-F0,4/9/16,6/27/16,79,79,44.086395,12.187785,6,5,8,3,1,6,5,,no,1
W0656,yes,25,873,Field,Mpol,Native,SCA,"San Carlo, Italy",c2,,SCAc2-05,F0,MP-SCAc2-05-F0,4/9/16,6/8/16,60,60,44.086395,12.187785,6,4,8,4,0,6,6,,no,1
W0733,yes,26,869,Field,Mpol,Native,SCA,"San Carlo, Italy",c2,,SCAc2-01,F0,MP-SCAc2-01-F0,4/9/16,7/2/16,84,84,44.086395,12.187785,6,4,7,3,0,4,4,,no,1
W0788,yes,28,883,Field,Mpol,Native,SCA,"San Carlo, Italy",c2,,SCAc2-15,F0,MP-SCAc2-15-F0,4/9/16,6/27/16,79,79,44.086395,12.187785,6,4,7,3,0,4,4,,no,1
W0815,no,29,877,Field,Mpol,Native,SCA,"San Carlo, Italy",c2,,SCAc2-09,F0,MP-SCAc2-09-F0,4/9/16,NA,NA,140,44.086395,12.187785,6,0,0,0,0,0,0,,no,0
W0946,no,30,868,Field,Mlup,Native,SCA,"San Carlo, Italy",,,ML-SCA05,F0,ML-SCA05-F0,4/9/16,NA,NA,140,44.086395,12.187785,,0,0,0,0,0,0,,yes,0
W0016,no,1,310,MSU,Mpol,Invaded,SDS,"San Diego, California, USA",,,SDS1a,F1,MP-SDS1a-F1,4/9/16,5/31/16,52,52,32.772,-117.075,1,4,7,3,0,3,3,,no,1
W0073,yes,2,74,MSU,Mpol,Invaded,SDS,"San Diego, California, USA",,,SDS2-05,F1,MP-SDS2-05-F1,4/9/16,5/31/16,52,52,32.772,-117.075,1,4,7,3,0,3,3,,no,1
W0108,yes,4,202,MSU,Mpol,Invaded,SDS,"San Diego, California, USA",,,SDS2-07,F1,MP-SDS2-07-F1,4/9/16,6/1/16,53,53,32.772,-117.075,1,5,7,2,1,4,3,,no,1
W0151,no,7,321,MSU,Mpol,Invaded,SDS,"San Diego, California, USA",,,SDS2-09,F1,MP-SDS2-09-F1,4/9/16,6/1/16,53,53,32.772,-117.075,1,4,8,4,0,6,6,,no,1
W0186,yes,9,206,MSU,Mpol,Invaded,SDS,"San Diego, California, USA",,,SDS2-10,F1,MP-SDS2-10-F1,4/9/16,6/6/16,58,58,32.772,-117.075,1,4,7,3,0,3,3,,no,1
W0225,yes,10,48,MSU,Mpol,Invaded,SDS,"San Diego, California, USA",,,SDS1-02,F1,MP-SDS1-02-F1,4/9/16,5/27/16,48,48,32.772,-117.075,1,4,8,4,0,6,6,,no,1
W0280,yes,11,95,MSU,Mpol,Invaded,SDS,"San Diego, California, USA",,,SDS1-06,F1,MP-SDS1-06-F1,4/9/16,5/31/16,52,52,32.772,-117.075,1,5,8,3,1,5,4,,no,1
W0296,no,12,380,MSU,Mpol,Invaded,SDS,"San Diego, California, USA",,,SDS1c,F1,MP-SDS1c-F1,4/9/16,5/31/16,52,52,32.772,-117.075,1,4,7,3,0,3,3,,no,1
W0358,no,14,174,MSU,Mpol,Invaded,SDS,"San Diego, California, USA",,,SDS1b,F1,MP-SDS1b-F1,4/9/16,6/1/16,53,53,32.772,-117.075,1,4,7,3,0,3,3,,no,1
W0385,no,15,148,MSU,Mpol,Invaded,SDS,"San Diego, California, USA",,,SDS1-03,F1,MP-SDS1-03-F1,4/9/16,6/2/16,54,54,32.772,-117.075,1,4,8,4,0,6,6,,no,1
W0457,yes,17,185,MSU,Mpol,Invaded,SDS,"San Diego, California, USA",,,SDS1-04,F1,MP-SDS1-04-F1,4/9/16,5/27/16,48,48,32.772,-117.075,1,5,7,2,1,4,3,,no,1
W0500,yes,19,383,MSU,Mpol,Invaded,SDS,"San Diego, California, USA",,,SDS2-06,F1,MP-SDS2-06-F1,4/9/16,6/6/16,58,58,32.772,-117.075,1,5,7,2,1,3,2,,no,1
W0545,yes,21,378,MSU,Mpol,Invaded,SDS,"San Diego, California, USA",,,SDS2-04,F1,MP-SDS2-04-F1,4/9/16,6/2/16,54,54,32.772,-117.075,1,4,8,4,0,5,5,,no,1
W0595,yes,22,349,MSU,Mpol,Invaded,SDS,"San Diego, California, USA",,,SDS2-01,F1,MP-SDS2-01-F1,4/9/16,6/1/16,53,53,32.772,-117.075,1,5,7,2,1,3,2,,no,1
W0644,yes,24,135,MSU,Mpol,Invaded,SDS,"San Diego, California, USA",,,SDS2-02,F1,MP-SDS2-02-F1,4/9/16,6/1/16,53,53,32.772,-117.075,1,5,8,3,1,6,5,,no,1
W0688,no,25,39,MSU,Mpol,Invaded,SDS,"San Diego, California, USA",,,SDS1-05,F1,MP-SDS1-05-F1,4/9/16,5/31/16,52,52,32.772,-117.075,1,5,8,3,1,6,5,,no,1
W0715,yes,26,166,MSU,Mpol,Invaded,SDS,"San Diego, California, USA",,,SDS1-01,F1,MP-SDS1-01-F1,4/9/16,5/31/16,52,52,32.772,-117.075,1,5,7,2,1,3,2,,no,1
W0762,yes,27,161,MSU,Mpol,Invaded,SDS,"San Diego, California, USA",,,SDS2-08,F1,MP-SDS2-08-F1,4/9/16,6/1/16,53,53,32.772,-117.075,1,5,7,2,1,3,2,,no,1
W0783,yes,28,81,MSU,Mpol,Invaded,SDS,"San Diego, California, USA",,,SDS2-03,F1,MP-SDS2-03-F1,4/9/16,6/6/16,58,58,32.772,-117.075,1,5,7,2,1,3,2,,no,1
W0845,yes,29,175,MSU,Mpol,Invaded,SDS,"San Diego, California, USA",,,SDS1-07,F1,MP-SDS1-07-F1,4/9/16,6/6/16,58,58,32.772,-117.075,1,5,8,3,1,6,5,,no,1
W0936,no,30,773,Field,Mlup,Invaded,SLB,"Empire, MI, USA",,,SLB01,F0,ML-SLB01-F0,4/9/16,6/20/16,72,72,44.91306,-86.0203,,4,6,2,0,2,2,slightly hairy,yes,1
W0013,yes,1,1,MSU,Mpol,Invaded,STA,"Saint Augustine, FL, USA",,,STA11,F2,MP-STA11-F2,4/9/16,5/24/16,45,45,29.89472,-81.3144,1,5,7,2,1,4,3,2 small,no,1
W0202,yes,10,762,FIU,Mpol,Invaded,STA,"Saint Augustine, FL, USA",,,STA01-02,F1,MP-STA01-02-F1,4/9/16,5/31/16,52,52,29.89472,-81.3144,1,3,7,4,0,3,3,,no,1
W0258,yes,11,120,MSU,Mpol,Invaded,STA,"Saint Augustine, FL, USA",,,STA05,F2,MP-STA05-F2,4/9/16,6/2/16,54,54,29.89472,-81.3144,1,4,7,3,0,3,3,,no,1
W0302,yes,12,62,MSU,Mpol,Invaded,STA,"Saint Augustine, FL, USA",,,STA14,F2,MP-STA14-F2,4/9/16,5/31/16,52,52,29.89472,-81.3144,1,5,8,3,1,5,4,,no,1
W0361,yes,14,21,MSU,Mpol,Invaded,STA,"Saint Augustine, FL, USA",,,STA13,F2,MP-STA13-F2,4/9/16,6/6/16,58,58,29.89472,-81.3144,1,4,8,4,0,6,6,,no,1
W0389,yes,15,760,FIU,Mpol,Invaded,STA,"Saint Augustine, FL, USA",,STA02,STA02-01,F1,MP-STA02-01-F1,4/9/16,5/24/16,45,45,29.89472,-81.3144,1,4,7,3,0,4,4,,no,1
W0460,yes,17,282,MSU,Mpol,Invaded,STA,"Saint Augustine, FL, USA",,,STA03,F2,MP-STA03-F2,4/9/16,5/23/16,44,44,29.89472,-81.3144,1,5,9,4,1,7,6,1 very hair,yes,1
W0690,yes,25,132,MSU,Mpol,Invaded,STA,"Saint Augustine, FL, USA",,,STA04,F2,MP-STA04-F2,4/9/16,6/6/16,58,58,29.89472,-81.3144,1,5,7,2,1,3,2,,no,1
W0746,yes,26,761,FIU,Mpol,Invaded,STA,"Saint Augustine, FL, USA",,,STA01-01,F1,MP-STA01-01-F1,4/9/16,6/6/16,58,58,29.89472,-81.3144,1,4,7,3,0,4,4,,no,1
W0828,yes,29,118,MSU,Mpol,Invaded,STA,"Saint Augustine, FL, USA",,,STA06,F2,MP-STA06-F2,4/9/16,6/6/16,58,58,29.89472,-81.3144,1,4,7,3,0,3,3,,no,1
W0868,no,30,767,Field,Mlup,Invaded,STA,"Saint Augustine, FL, USA",,,ML-STA04,F0,ML-STA04-F0,4/9/16,5/23/16,44,44,29.89472,-81.3144,,4,7,3,0,4,4,slightly hairy,yes,1
W0926,no,30,806,Field,Mlup,Invaded,TOC,"Truth or Consequences, NM, USA",,,TOC24,F0,ML-TOC24-F0,4/9/16,5/31/16,52,52,33.132064,-107.251028,,4,8,4,0,5,5,slightly hairy,yes,1
W0945,no,30,561,Field,Mlup,Invaded,TOC,"Truth or Consequences, NM, USA",,,TOC04,F0,ML-TOC04-F0,4/9/16,5/31/16,52,52,33.132064,-107.251028,,4,8,4,0,5,5,"slightly hairy, one small",yes,1
W0955,no,30,555,Field,Mlup,Invaded,VAN,"Vancouver, WA, USA",,,VAN04,F0,ML-VAN04-F0,4/9/16,6/20/16,72,72,45.641711,-122.677301,,4,7,3,0,4,4,slightly hairy,yes,1
W0862,no,30,833,Field,Mlup,Native,VER,"Verghereto, Italy",,,VER13,F0,ML-VER13-F0,4/9/16,7/29/16,111,111,43.79919,11.986181,,3,6,3,0,2,2,slightly hairy,yes,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
